texto,nota,labels
"o racismo no futebol é um assunto comum, porém,grave que afeta jogadores não só apenas no brasil, más masem todo o mundo. sendo um tema que volta a ser abordado de forma explícita após o jogador vinícius júnior, sofrer diversos ataques racistas, principalmente na espanha local em que atua pelo clube real madrid. portanto, com o intuito de inibir estas práticas racistas, é necessário um apoio educacional, e uma punição severa.primeiramente, por ser um esporte que é amado por todo o mundo, abrangido abrangendonormalmente uma diversidade de culturas, raças e crenças, que por muitas vezes não são bem vistas por outro determinado grupo social, a exemplo do chamado ""ramadã"", na no qual houve diversas críticas as paralisações realizadas em virtude do dejejum dos atletas. contudo, segundo nelson mandela ""a educação é a arma mais poderosa que você pode usar para mudar o mundo"", partindo desta idéiaideia, é notório que a educação muda não só a vida, como também principalmente o seu intelecto o tirando da ignorância, fazendo assim a educação fundamental, para que desta forma criemos cidadãos conscientes, e não cometamos os erros de outrora. ademais, o racismo no futebol não é um tema atual, é um assunto que se prolonga ao decorrer dos anos, em que geralmente o agressor não recebe uma pena severa. como por exemplo, no caso do jogador italiano mario balotelli que frenquentemente em toda a sua carreira foi vítima de casos racistas, como o mesmo evidência em uma partida, em 2011, fazendo um protesto através de sua camisa em que estava escrito ""porque sempre eu""?, sendo um dos momentos mais icônicos não só do atleta, más também do esporte, porém anos mais tarde se aposentou principalmente pelo fato de não aguentar mais os insultos racistas, fato que revela o descaso das autoridades em relação a tal. por fim, é evidente a urgência na prática de medidas para o saneamento dessa entrave em nosso corpo social. e para tanto, é necessário não apenas, um auxílio educacional, por meio de palestras e trabalhos que visem o combate a tal atos racistas, como também, a implementação de políticas de apoio anti-racistasantirracistas em a jogos, através de cartazes, redes sociais de clubes e braçadeiras. a partir destas ações, espera-se promover melhorias de inclusão e interesse da sociedade, a fim de alcançar um estado mais justo e igualitário.",160,3
"durante a idade média o conhecimento era alcançado por meio da religião, entretanto, segundo rené descartes os sentidos humanos e os pensamentos religiosos não alcançam a verdade. com o iluminismo a razão e a ciência tomaram forma no mundo, mesmo assim nos dias atuais grupos negacionistas estão criando forças na sociedade, trazendo como problemas a invalidação das pesquisas científicas e a volta de doenças já combatidas.no decorrer da pandemia pelo covid-19, diversas notícias falsas percorrem a internet, invalidando as pesquisas da ciência. como exemplo disso: grupos conservadores seguem negando a importância do distanciamento social e do uso da máscara para combater o contágio da doença. tais afirmações sem fundamento estão dificultando o fim da doença, pois sem as medidas de prevenção o número de casos e mortes só aumentam.além disso, doenças já erradicadas por meio da vacinação estão retornando no brasil, como o sarampo que voltou em 2019 mesmo havendo vacina. isso se deve ao fato de grupos ""antivacina"" espalharem nos últimos anos que as vacinas geram efeitos colaterais como autismo nas crianças, sem base científica confiável, assim esses grupos constituem crime contra a saúde coletiva.sendo assim, é necessário criar medidas para combater o negacionismo no brasil, cabendo à oms e ao ministério da saúde ampliaremas campanhas de vacinação, com mais engajamento e mostrando as consequências da não vacinação. ademais, o ministério da educação deve inserir na grade curricular aulas e debates que influenciem a busca pela ciência e por informações verídicas, para que assim a sociedade abandone o senso comum e adquira o senso crítico.",160,3
"o desejo de melhorar a situação do brasil é de todos os cidadãos, óbvio . e para haver uma melhora os brasileiros devem sair de suas casas e protestar. já houve outras manifestações antigamente, como a ""diretas já!"" e mesmo que não tenha tido resultados totalmente satisfatórios , não deve ser usado como exemplo para não tentar novamente garantir os direitos que todas as pessoas do país têm.no ano de 2017, já houve inúmeras manifestações em todas as cidades brasileiras . não foram as primeiras, como visto anteriormente e não serão as últimas. com todos os problemas que tem acontecido, envolvendo políticos e grandes empresas, é agora que o povo deve levantar e agir! a última que teve foi em brasília, onde as pessoas estavam tão revoltadas que invadiram o congresso. e os que assistem só esperam bons resultados.porém essa ideia de invadir o congresso não é nova. em 2014, centenas de pessoas fizeram o mesmo querendo o impeachment da presidenta da época, dilma rousseff. e os resultados foram satisfatórios, pois ela saiu da presidência logo depois .é essencial muitas pessoas participarem dessas manifestações, pois elas estão garantindo os direitos de todos os cidadãos . por isso, vão para a rua!",100,0
"o sus , foi criado em 1988 pela constituição federal, a qual determina que é dever do estado garantir saúde a toda a população brasileira. é um dos melhores sistemas públicos de saúde do mundo, sendo o brasil o único país com mais de 200 milhões de habitantes a garantir assistência integral e completamente gratuita a seus cidadãos. entretanto, apesar de sua importância, atualmente este sistema enfrenta uma grave crise e déficits, como a falta de equipamentos e as imensas filas para receber um atendimento gratuito. assim, faz-se pertinente debater a cercaacerca da atual crise econômica e os atos de corrupção presente no país.em primeiro plano, deve-se ressaltar que o sistema governamental corrobora para a permanência da problemática. diante disso, segundo thomas hobbes, o estado é responsável por garantir o bem-estar da população, entretanto, isso não ocorre no brasil, haja vista que a saúde pública ainda sofre com recursos insuficientes para o tratamento de todos os cidadãos. dessa forma, percebe-se a atual crise econômica como uma impulsionadora dessa realidade, pois mesmo com os investimentos que estão sendo dados , estes ainda são insuficientes, tendo em vista que nenhum país se destaca com uma má qualidade nos tratamentos e uma crise econômica. sendo assim, é imprescindível uma atual mudança político-estrutural.​​​​​​​outrossim , faz-se pertinente debater que a corrupção e os desvios de verbas são os impulsionadores da atual crise econômica. nesse contexto, de acordo com o pensamento do escritor rui barbosa, “de tanto ver agigantarem-se os poderes nas mãos dos maus, o homem chega a desanimar-se da virtude, a rir-se da honra e a ter vergonha de ser honesto”. seguindo esta linha de pensamento, nota-se que a quantidade de dinheiro que é desviado todos os anos para os governantes da linha de frente, poderia ser investido na saúde pública brasileira, no entanto a corrupção sempre foi e continuará a ser um problema enfrentado no brasil, enquanto não houver medidas para mitigar tais atos . assim sendo, é indubitável que o governo fiscalize os desvios de verbas e a aplicação das leis previstas pelo estado.​​​​​​​portanto, é imperiosa a mudança de pensamento em relação a importância e os desafios a serem enfrentados pelo sistema único de saúde.nesse sentido, é dever do estado ,juntamente com o ministério da saúde,promover uma atual mudança político-estrutural, com melhorias nos hospitais públicos através da inserção de leitos de uti, respiradores,distribuição de remédios e uma vistoria sigilosa no local, a fim de que toda a população tenha acesso gratuito e igualitário a este sistema. ademais, é preciso que o governo federal, ​​​​​​​tenha um controle rígido na aplicação das leis, de modo que fiscalize os desvios de verbas dos governantes da linha de frente, para que o dinheiro desviado seja usado na aplicação da melhoria na saúde pública. afinal , conforme afirmou rousseau” a vontade geral deve emanar de todos para ser aplicada a todos”.",150,1
"nesse tempo de pandemia do covid-19 podemos citar a insegurança alimentar em diversas casas,lugares,famílias. em nosso país sempre tivemos um número alto de famílias que passam fome em diversas regiões ,mas com esse novo vírus teve o aumento ainda mais dessas famílias que passam fome,ou não se alimentam adequadamente.com o covid-19 muitas pessoas perderam o emprego ,ou não puderam trabalhar por conta própria, até mesmo por ser grupo de risco. com a pandemia os preços dos alimentos no supermercado cada vez aumentava mais, dificultando cada vez mais para as pessoas desempregadas . a sondagem inédita estima que 55,2% dos lares brasileiros ,correspondente a 116,8 milhões de pessoas conviveram com algum grau de insegurança alimentar no final de 2020, e 9% delas vivenciaram insegurança alimentar grave ,ou seja passaram fome, segundo o ibge.dessa forma seria importante o aumento do auxílio emergencial para as famílias que tenha uma grande necessidades financeiras .levando-se em consideração esses aspectos  oauxílio poderia ser transformado em uma renda básica permanente para famílias de classes baixas, quem poderia fazer isso seria o ministério da economia responsável pela modificação do auxílio emergencial.",160,3
"a questão do cancelamento vem sendo bastante discutida e usada, nos dias atuais, principalmente durante a pandemia da covid-19. todos são alvos do cancelamento, tendo como exemplo a escritora britânica j. k. rowlling criadora da saga harry potter, a qual a mesma sofreu várias críticas por publicações em sua conta no twitter sobre comentários anti-trans. isso causou nas suas vendas 7,7% de vendas de acordo com o site uol, o que para a venda de livros da saga de harry potter é considerado um declínio.contudo, o cancelamento destrói a imagem de uma pessoa, e isso pode causar consequências mentais a mesma . também não é moralmente certo cancelar uma pessoa, pois existem pessoas estudadas a qual cabe a justiça . porém algumas pessoas dizem que este ato incentiva o debate, principalmente de assuntos tabus, os quais as pessoas não querem discutir, o que não está totalmente errado, e também faz com que as pessoas que cometeram atos ofensivos repensem suas atitudes.portanto, medidas são necessárias para resolver esse problema, como quando observar uma publicação em algum site ou aplicativo que contenha um conteúdo inadequado, racista ou homofóbico denuncie na própria página, a qual analisará o conteúdo. poderia também o site do cnj  ,a qual cabe a área de processos, publicar em seus sites as possíveis consequências que uma pessoa poderia ter, como perda de patrocinadores, transtornos mentais e baixas em suas vendas de produtos. de acordo com platão ""o conhecimento imposto a força não pode permanecer na alma por muito tempo"", pois o cancelamento na internet é como um ensinamento que a pessoa pode deixar de exercer depois de um tempo.",160,3
"no período da monarquia o rei regia normas para serem obedecidas pela sua sociedadade,indepedentemente dos absurdos propostos por ele, que na maioria das vezes priorizava a família real, o clero, e a nobreza,  suas leis regidas teriam que ser compridas cumpridas sem interferência da população. hoje em dia conquistamos o poder democrático, e temos a liberdade e direito de expressar nossos pensamentos sem qualquer tipo de interferência.pórem, há um grande desprezo dos cidadões cidadãos em relação a sua participação no estado que por sua vez, oferece oportunidades a à sociedade de intervir e ajudar nas atividades governamentais como a lei de iniciativa popular que propõem a à população elaborar legislações para a melhoria do país.são muitas as propostas de leis que surgem diante de tantos problemas.dentre os mais frequentes problemas estão: os homicídios ,latrocínio e tráficos de drogas, na maioria das vezes todos executados por jovens que se dizem ""menores infratores"" e acabam não pagando devidamente sobre o crime cometido.a redução da maioridade para 16 anos seria uma proposta de legislação para o governo pôr em prática,trazendo assim mais sossego para a população que infelizmente sofre com esses caos todos os dias. conscientizar,participar e praticar ações priorizando a melhoria da cidade são uns dos nossos direitos e deveres de cidadão, é algo significante,relevante e principalmente conquistador para o presente e o futuro da nossa pátria.",650,8
"para o ecritor buckminster fuller""a humanidade está adquirindo toda a tecnologia certa por todas as razões erradas"".logo que essa expressão se encaixa bem na atualidade,como a cultura do cancelamento,uma vez que as pessoas são menosprezadas, pelas redes sociais por cometerem algo errado ou por pensarem diferente.nesse contexto encontra-se a má influência midiática e os transtornos psicológicos.a princípio,a internet está cada vez mais agressiva, onde o ódio está dominando um instrumento que era pra ser de descontração. de certo que por uma influência midiática,as pessoas estão se tornando escravas das redes,isto é,tudo tem que ser igual,como a forma de pensar e agir,um padrão imposto pela mídia,e que todos devem seguir.ademais,o cancelamento dasnasredes, afeta as pessoas causando danos como doenças psicológicas,em virtude de ser julgada e linchada virtualmente,a pessoa pode carregar traumas,que acarreta a depressão .de certo que cancelar não é o melhor caminho para a mudança,essa atitude pode resultar em problemas maiores,temos que praticar a empatia,como dizia o pensador confúcio ""não corrigir nossas falhas é o mesmo que cometer novos erros"". torna-se,evidente,portanto,para que a cultura do cancelamento seja banida,o ministério da tecnologia ,junto com as redes sociais twitter e instagram, deve por meio de discussões,campanhas e relatos,criar vídeos e anúncios,que conscientizem as pessoas usuárias da internet,com a finalidade de que o cancelamento não é o melhor formato de punir alguém.bem como, para a resolução da outra problemática, devem ser usados os mesmos mecanismos,com a finalidade de que todos possam desfrutar da melhor forma possível a internet. ",160,3
"de acordo com os dados da pnad contínua, o trabalho infantil apresentou um considerável aumento no decorrer dos últimos anos, e o número de crianças e adolescentes trabalhista ainda pode continuar crescendo devido ao impacto causado pela covid-19. dessa forma, é fundamental pensar possíveis soluções governamentais para cumprir com a proposta do eca ,onde, no art. 60, proíbe o trabalho infantil para menores de quatorze anos.diante da problemática é importante destacar que a prática em estudo gera diversos impactos na vida humana, dentre eles existe a formação de ciclos de pobreza e de trabalho, como é notório no curta-metragem ""vida maria"", o qual aborda a vida de maria josé - uma criança de apenas cinco anos que é obrigada a largar os estudos para trabalhar e, após crescer, casar-se e ter uma filha, fez a mesma história se repetir, analfabetismo, trabalho pesado e pobreza.ademais, o trabalho infantil desencadeia nos expostos uma série de problemas de saúde, emocionais e até psicológicos podendo causar traumas irreversíveis que recai, inclusive, sob a sociedade tornando-a desigual. diante disso, vale abordar os estudos de karl marx sobre a importância da escola na vida das crianças, visto que elas devem aprender para transformar e promover mudanças na sociedade.por fim, ao que foi debatido notou-se a necessidade de erradicar o trabalho infantil no brasil, logo, para corroborar com o plano nacional de erradicação do trabalho infantil, é preciso que o governo federal, em parceria com os órgãos responsáveis pela proteção infantil, realize investimentos no sistema trabalhista destinados aos adultos de modo que as crianças e os adolescentes não precisem trabalhar para manter a renda familiar, e, além disso, é importante que o processo educacional seja monitorado para garantir a educação efetiva. ",160,3
"na obra ''os cidadãos de papel'', de gilberto dimmenstein, critica o sistema de leis do brasil, o qual possui uma boa elaboração, porém carece de efetividade na prática em relação à acasamentos que se tornaram descartáveis no século xxi. isso inclui o uso inadequado das redes sociais ao conhecer pessoas e o alto número de divórcio nos últimos tempos no que se refere à união estável entre os brasileiros, tendo também o casamento homoafetivo.em primeira análise, deve-se ressaltar o uso inadequado das redes sociais ao conhecer pessoas para combater o problema. nesse viés, de acordo com o contratualista thomas hobbes, após o homem abdicar-se de seu poder e liberdade ao estado esse deve garantir o bem-estar social, no entanto, isso não ocorre no país. diante desse aspecto, infere-se que o mediador do bem comum não está exercendo seu papel que, nesse caso, seria manter um diálogo entre os dois e ver uma solução para evitar que o uso excessivo das redes sociais prejudique o seu relacionamento pessoal.além disso, é notório que o estado crie um programa para casais a fim de mostrar a importância de um casamento bem sucedido e assim diminuir o índice do número de divórcio. segundo o artigo 5 da constituição federal, onde todos somos iguais perante a lei sem distinção de inviolabilidade aos direitos garantidos quando se trata de um respeitar e cuidar do outro conforme os mandamentos. como consequência disso, temos a desunião de famílias e a ilusão de que o meio virtual será melhor que a sua realidade, mostrando o quanto somos incapazes de estarmos longe do verdadeiro significado do casamento.​​​​​​​portanto, a necessidade de medidas na prática em relação àa casamentos que se tornaram descartáveis no século xxi. logo, o governo federal, como principal órgão responsável pelo bem-estar social, deve ampliar os meios tecnológicos de forma que os casais dialogam dialoguementre si e vejam que a sua trajetória valeu a pena e não vale discutir por coisas bobas, com a finalidade de erradicar o aumento de divórcio no século xxi. dessa maneira, a crítica feita na obra ''os cidadãos de papel'', de gilberto dimmenstein, torna-se simples na atualidade quebrando o preconceito dos casamentos tornarem-se descartáveis.​​​​​​​ ",160,3
"o filme ""um olhar do paraíso"" retrata a história da protagonista susie salmão que é abusada sexualmente com apenas 14 anos de idade e em seguida é assassinada. de forma análoga, podemos perceber que infelizmente o abuso sexual infantil é uma realidade muito presente e que vem crescendo cada vez mais no brasil. desse modo, urge os efeitos causados aà saúde mental das crianças e a forma que esse problema afeta o comportamento das mesmas.decerto que os efeitos causados à saúde mental dos pequenos é um grande problema que ocorre pelo fato de o abuso sexual infantil ser algo transtornante abalando o psicólogico dos mesmos ao passar por isso. segundo a constituição de 1988, todo cidadão tem direito àa uma vida plena. com isso, tal direito acaba sendo roubado da vida desses jovens, fazendo com que muitos acabem desenvolvendo problemas, como: ansiedade, depressão, problemas de autoestima e entre outros. logo, fica evidente a importância do combate ao abuso sexual infantil, tendo em vista que esse problema afeta uma das fases mais importantes na vida de uma pessoa: a infância e a adolescência.ademais, é preciso compreender que o comportamento dessas crianças também serão afetados, como consequência dos danos causados à saúde mental. o poema ""no meio do caminho"" de carlos drummond de andrade, cita que no meio do caminho havia uma pedra. dessa maneira, compreende- se tal situação como algo prejudicial podendo interferir nas atitudes, na formar de se relacionar e de ver o mundo da criança e do adolescente. sendo assim, deve-se cuidar para que os mesmos que vivem no brasil possam ter uma infância saudável, evitando que passem por tais transtornos.em suma, é necessário adotar medidas que venham conter o abuso sexual de crianças e adolescentes no brasil. dessarte, o conselho nacional dos direitos da criança e do adolescente  deve criar um projeto através das escolas, que busque combater e tratar os prejuízos causados à saúde mental e comportamental desses jovens mediante esse problema. somente assim, poderemos evitar que tragédias como a do filme ""um olhar do paraíso"" aconteçam.​​​​​​​",160,3
"a declaração universal dos direitos humanos prevê que todo cidadão sem distinção de qualquer natureza tem direito à educação e a cidadania. no brasil, entretanto, o desafio do combate a transfobia na sociedade é uma realidade devido à falta de reconhecimento do direito àcidadania para o público transgênero, que sofre com a discriminação e a exclusão social.diante desse cenário, esse grupo enfrenta as consequências de uma sociedade preconceituosa, que faz uso da violência e ataque transfóbico segundo a agência brasil. ademais, infelizmente muitos transexuais são assassinados no país devido a sua identidade de gênero.além disso, de acordo com pesquisas do ibge , essa minoria sofre com a exclusão educacional e no mercado de trabalho devido a sua identidade de gênero.desse modo, as empresas deixam de contratar esse público em razão de tabus preconcebidos dentro da sociedade. à vista disso, é inaceitável que o tecido social não se informe sobre as pessoas trans. ​​​​​​​portanto, devido à discriminação e à exclusão o combate a transfobia é uma necessidade para isso, cabe ao governo federal criar ,por meio do ministério da cidadania campanhas publicitárias que vise o combate ao preconceito por parte da sociedade que marginaliza essa minoria e estabeleça parcerias com empresas público-privadas com o objetivo de acabar com a exclusão dos transgêneros dando direito à educação e ao emprego.espera-se, com isso, que a declaração dos direitos humanos seja respeitados dando cidadania a esse público..",160,3
"na série elite, mostra milhares de jovens sem vínculo em seus relacionamentos, vivem em seu bel-prazer, não querem ter compromisso muito menos se casarem, a maioria dele acha que ficar com um e outro é melhor do que ter um namoro, não querem se prender, ou quando namoram, tem muita mentira envolvida.ademais o que enfluenciainfluencia a não terem relacionamentos estaveís, são as músicas que hoje são produzidas, muitas delas imoralimorais, como se a mulher fosse um objeto sexual e mais nada, o que éinaceitávelos jovens são fácilmentesfacilmente influenciados pela internet ou até amigos que falam que ficar é melhor.portanto, o que tem que ser feito é palestras nas escolas sobre como se relacionar, como criar vínculos nos relacionamentos, instruir eles para terem família, que casar não é besteira, a mulher não é um objeto que usa e joga. e principamente na internet tem que ser compartilhado, que precisamos criar laços familiares e pessoas respeitosas para com seus maridos e esposas.obs; só quero ver se vcs corrige mesmo",120,2
"as mulheres sempre foram e continuam sendo alvos fáceis de crimes perpetrados por homens. porém, esse fato não deve ser simplesmente associado à ideia de que as mulheres são corpos frágeis e indefesos e, tampouco, reduzido como mera fatalidade inerente aos conflitos comuns nas relações heteroafetivas. pelo contrário, parte significativa desses assassinatos configuram o que hoje a lei 13.140, de 2015, precisamente tipifica como feminicídio, pois estão inseridos num quadro de violações sistemáticas à integridade física e moral da mulher, naturalizadas e, portanto, silenciadas pela cultura machista.de fato, para o pensamento machista e misógino , a vida da mulher pouco importa fora dos padrões sexuais e de gênero legados pelo patriarcalismo. na sociedade brasileira, ainda persevera a ideias de que a existência feminina deve estar atrelada à uma vida de recato e subserviente à figura masculina, sobretudo no âmbito das relações familiares, nesse sentido, parte da humanidade das mulheres é desprezada e, nas relações afetivas, seus corpos femininos viram posse de pais, namorado e maridos. assim, ao tentarem exercer sua autonomia, seja rompendo um relacionamento íntimo ou simplesmente usando roupas mais decotadas, por exemplo, as mulheres geralmente são punidas com agressões físicas e psicológicas e, por fim, assassinadas, dependendo da percepção de virilidade ferida e ameaçado por parte de seus algozes.é também importante ressaltar que, na sociedade, incluindo o próprio judiciário, há uma insidiosa romantização dos casos de mulheres assassinadas por companheiros . nela, o feminicídio é crime passional e, portanto, o que o motiva não é a opressão machista nem a misoginia, mas uma suposta paixão avassaladora, ao estilo da peça teatral do dramaturgo inglês william shakespeare, na qual o mouro otelo, por ciúmes infundados, mata sua amada desdêmona. todavia essa tese do amor letal não é só piegas, como naturaliza uma cultura que condiciona a liberdade e a própria vida das mulheres aos desejos e vontades masculinos.diante disso, a lei do feminicídio é um enorme avanço para o controle e a devida punição de violências letais dirigidas exclusivamente contra as mulheres. mas punir não basta. é essencial que o feminicídio, enquanto desfecho trágico de uma trajetória de violências sofridas por várias mulheres e ligadas a preconceitos de gênero, seja reconhecido e livremente discutido nos espaços democráticos, incluindo, logicamente, todas as instituições brasileiras de ensino, do nível superior ao básico. afinal, o machismo mata.",150,1
"um simples “click” podemosse conectar com todo o mundo , a informatização está presente em todas as classes sociais principalmente através das redes sociais, uma ferramenta interativa quepropicia a auto divulgação, compartilhamento de informações e dentre outras funções. com essa socialização abre-se caminho para dádar voz a internautas de diversos locais, sobre inúmeros assuntos.a cada dia está presente a intolerância virtual, pessoas que expressam suas opiniões sem a devida precaução, com o intuito de denegrir ou generalizar a imagem de outrem.haters são uma espécie de críticos virtuais muitos conhecidos da internet , propagam um discurso intolerante e sensacionalista com o objetivo de angariar atenção ou uma fama momentânea, não preocupando-se com o que pode ocasionar a pessoa atingida.diante disso, medidas públicasjá vem sendo adotadas com o intuito de inibir e penalizar os praticantes dessa conduta, conhecida como cyberbullying . a conscientização por meio das mídias sóciassociais e a exclusão desses propagadores seria uma medida muito plausível para os dias atuais.",100,0
"em 1970, apenas 1% do orçamento da união era destinado para a saúde. ao mesmo tempo, surgia o movimento sanitarista, formado por profissionais de saúde, intelectuais e partidos políticos. eles discutiam as mudanças necessárias para a saúde pública no brasil, evento o qual proporcionou muitas conquistas para o sistema publico de saúde, entretanto a saúde publica atual no brasil sofre desafios do mal gerenciamento e de falta de investimentos financeiros.por conta disso, a população brasileira sofre com um sistema de saúde precário, e sem estrutura. recurso o qual é muito acessado pela população . a falta de profissionais de saúde, equipamentos, leitos e tecnologia baixa nos hospitais, agravam a situação, que na maioria das vezes os pacientes recebem atendimento nos corredores, a falta de infraestrutura acaba agravando o estado do paciente . o sistema de saúde pública tem o dever de garantir atendimento a todos de forma integral e gratuita,no momento atual o sistema de saúde no brasil está entrando em colapso por conta da alta demanda de pacientes nos hospitais, por conta da pandemia do coronavírus .atualmente o sus cobre 75% da população brasileira, o que exige recursos e investimentos.diante disso é importante ressaltar a importância de um sistema de saúde públicae de qualidade, para proporcionar melhor qualidade de vida e saúde para aqueles que não possui possuemrecursos para recorrer, a uma instituição privada. o desemprego no brasil ficou em 12,2% no primeiro trimestre de 2020, segundo o ibge , se considerarmosque se o brasil não houvesse adquirido um sistema de saúde público como o sus, no momento atual em que enfrentamos , a população estaria em uma situação alarmante, pois não teria muitas alternativas para recorrer.tendo em vista os aspectos mencionados, é imprescindível o acompanhamento constante dos governantes no sistema de saúde publica, para garantir qualidade e precisão no atendimento, além de investimentos através de tecnologia , mais leitos e contratação de mais profissionais de saúde, ou seja buscando averiguar os problemas presentes, e buscando resolver com precisão estabelecendo assim, um sistema competente.",150,1
"desde a primeira revolução industrial, ocorrida na inglaterra, o mundo viu o desenvolvimento do setor fabril causar grandes impactos ambientais, geralmente através da ação de grandes corporações. por isso, faz-se necessário que o poder público tome medidas que evitem a ocorrência desses danos, tão prejudiciais ao planeta.em primeira análise, é importante destacar que, além do impacto diário causado ao meio ambiente, tragédias ambientais causadas por grandes empresas também são bastante frequentes. nesse contexto, há casos de ampla repercussão, como os derramamentos de rejeitos em mariana e brumadinho, ambos em minas gerais, e os vazamentos de petróleo no mar. desse modo, vê-se como grandes corporações - tais como a vale e a petrobras - causam graves transtornos.em segunda análise, é fundamental reconhecer que a fiscalização atual sobre a atividade das empresas não é eficiente. a título de exemplo, barragens a montante - como as que se romperam em minas gerais - são bastante inseguras, porém são muito comuns em várias regiões do país. por conseguinte, o meio ambiente e a população são postos em risco pela atuação industrial inadequada.diante do exposto, é mister que o poder público aja para mitigar os impactos supracitados . com esse fito, o ministério do meio ambiente deve ampliar a fiscalização sobre a destinação dos resíduos,por meio de visitas periódicas às indústrias, avaliando a situação destas e, quando necessário, aplicando as punições já previstas em lei, até que a empresa se adeque ásas normas de segurança. complementarmente, o órgão deve criar um canal de denúncias anônimas a condições de risco e/ou contaminação ambiental - a ser divulgado por meio da mídia - garantindo, assim, que os impactos ambientais sejam reduzidos.",150,1
"o sistema único de saúde é a principal ferramenta de combate a epidemias e crises sanitárias ligadas à saúde, com a vida de 210 milhôes de habitantes em suas mãos, assegurado plea lei n° 8.080/1990, portanto a responsabilidade e a eficiência devem ser encarados como dever daqueles que gerenciam essa grande companhia estatal .com a crise causado pelo covid-19 os velhos problemas de gestão como: excesso de burocracias, demora para atendimentos, falta de recursos e etc, devem ser encarados como uma questão de segurança nacional, sendo colocados como prioridades para o bom funcionamento do país e da saúde de milhões de brasileiros, cabe a população a cobrança de seus direitos regulamentados legalmente e aos gestores, manobras e estratégias benéficas e que visem a resolução dos problemas encontrados e o funcionamento ideal desse sistema. essa crise pode se tornar uma grande colaboradora para avanço e superação de problemas de burocracia, logística , protocolos e etc, utilizados pelo sus, este problema deve ser visto com seriedade e como oportunidade para o avanço do atendimento das necessidades do país, e o avanço dessa grande nação.",150,1
"a constituição federal no artigo 6° garante a todo cidadão brasileiro direito à saúde, segurança, trabalho, cultura e previdência social. os dois pilares que evidenciam a problemática e o silenciamento e a desigualdade social .o silenciamento por parte do poder público, por não fazer uma divulgação sobre o atendimento especializado para os dependentes químicos , principalmente em área periférica. a grande massa influencia e trástraz um esteriótipo culturalmente construído, sobre o uso de drogas trazendo uma falsa liberdade, realização e felicidade.a desigualdade social, influencia gravemente na saúde mental do indivíduo, que ao meio do desespero financeiro acaba se envolvendo com as drogas , e consequentemente fazendo o uso de substâncias ilícitas e lícitas. portanto é imprescindível que o ministério da saúde, faça uma propaganda e um debate nas escolas sobre a temática, de modo que a sociedade e a rede escolar seja alertada sobre as consequências do vício em substâncias como por exemplo o álcool que trás trazdiversos problemas na saúde, e principalmente tlme conhecimento sobre o direito ao atendimento especializado. assim , a constituição federal será colocada em prática em prol do bem-estar da sociedade e da cidadania.",120,2
"a constituição federal de 1988, documento mais importante do país, prevê em artigo 6º,o direito à alimentação como inerente a todo cidadão brasileiro. no entanto, tal prerrogativa não tem se reverberado com ênfase na prática quando se observa a insegurança alimentar no brasil, dificultando, deste modo ,a universalização desse direito social tão importante. diante disso, faz-se imperiosa a análise dos fatores que favorecem esse quadro.em primeira analise, deve-se ressaltar a ausência de medidas governamentais para combater a problemática. a exemplo disso, a população assolada pela fome vê-se em total abandono com a inércia do estado,  muitos indivíduos desenvolvem uma série de doenças graves que podem levar a morte como desnutrição e anemia. essa conjuntura, seguindo as ideias do filósofo contratualista john locke, configura-se como uma violação do ""contrato social"", já que o estado não cumpre sua função de garantir que os cidadãos desfrutem de direitos indispensáveis.ademais é fundamental apontar a deficiência de políticas públicas, como impulsionador da insegurança alimentar no país. segundo o portal g1 de notícias, cerca de 19 milhões de pessoas no brasil sofrem com a falta de alimentação, muitas destas não são alcançadas por programas sociais de auxílio a alimentação como bolsa família, mostrando ,dessa forma, sua ineficiência.depreende-se, portanto, a necessidade de se combater esses obstáculos. para isso, é imprescindível que o ministério extraordinário de segurança e combate a fome, por intermédio dos centros de assistência social, identifiquem os indivíduos afetados pela problemática e disponibilizem além de auxilio a alimentação, acesso a nutricionistas, e garantam o bem-estar desses indivíduos a fim de, minimizar e garantir a efetivação das leis presentes na constituição.",160,3
